CH1,CH2,CH3,CH4,CH5,CH6,label,type
41116,40882,41127,39993,41032,41471,6,train
40664,41056,40604,40371,40803,41545,6,train
40858,40892,40768,42104,40825,41361,6,train
41533,40730,40434,43503,41597,41509,6,train
41021,40769,40350,42910,41194,41772,6,train
39934,40912,41677,41990,40668,41430,6,train
40331,40841,41893,41338,41236,41153,6,train
41190,40803,41206,40583,41349,41846,6,train
42083,40964,41281,40958,41517,42312,6,train
42144,41020,41601,41739,41566,41359,6,train
42103,41207,40993,41725,41285,40941,6,train
42096,41203,40615,41530,41216,41271,6,train
41056,40929,41366,40718,41013,41462,6,train
39773,41158,41916,40028,40925,41851,6,train
39699,41179,41219,40655,41043,42185,6,train
40780,40386,40392,41798,41314,41802,6,train
41720,40432,40508,41756,41407,41353,6,train
41598,40970,41238,39962,41051,41092,6,train
41253,41385,41574,37885,41002,41022,6,train
41399,41591,41521,39058,41354,41348,6,train
41264,41411,41379,42177,41132,41801,6,train
41184,41010,41120,42321,40936,41983,6,train
41472,40898,40883,40467,41213,41820,6,train
41602,40419,41138,39828,41467,41615,6,train
41528,40290,41795,42118,41232,41487,6,train
41614,41034,42018,43883,41189,41471,6,train
41927,41183,41883,42439,41268,41367,6,train
41852,40818,41812,40325,40933,41072,6,train
41635,40872,41451,40024,40742,41144,6,train
41468,40941,40950,40656,41054,41484,6,train
41271,41160,41096,41322,41064,41443,6,train
41479,41207,41255,42149,41204,41304,6,train
41682,40881,40645,42251,41133,41575,6,train
41600,40373,40331,42357,40878,41572,6,train
41508,40464,41198,42900,40794,41243,6,train
41002,40940,41629,43101,40444,41220,6,train
41234,41181,41576,42956,40811,41172,6,train
42017,41766,41789,42112,41774,41024,6,train
42087,41526,41172,41319,41594,41081,6,train
42183,40703,41070,40305,41643,41376,6,train
41409,40461,41553,38663,40880,41318,6,train
40747,40478,41726,39061,40248,40956,6,train
41084,40240,41086,40891,40721,41334,6,train
41439,40608,40586,40541,40983,41976,6,train
40939,41403,41170,40689,40880,42034,6,train
40955,41164,41799,42070,41073,41545,6,train
41379,40892,41648,43097,41156,41179,6,train
41560,40742,41199,43670,40924,41315,6,train
41471,40757,41197,43324,40822,41307,6,train
41747,40774,41505,41987,41004,40921,6,train
41592,40803,41814,40980,40782,40819,6,train
41405,41259,41659,41012,41149,41220,6,train
41094,41583,41049,41248,41238,41595,6,train
40828,41356,40747,40592,40944,41702,6,train
41173,40608,40772,40291,41279,41583,6,train
40827,40273,40679,40818,41286,41422,6,train
41035,40709,40592,41123,41882,41946,6,train
41505,40925,40522,40230,41165,41991,6,train
41140,40843,40797,39862,40480,41565,6,train
40642,41040,40954,40783,40933,41490,6,train
40517,41035,41384,42810,41239,41622,6,train
41052,41163,41550,42228,41164,41492,6,train
41765,41073,41757,40100,40844,40994,6,train
41817,40709,41699,40183,40897,41092,6,train
41387,40686,41704,43037,41097,41475,6,train
40970,40857,41684,43864,41319,41600,6,train
40914,41148,41295,40550,41392,41624,6,train
41285,41355,40542,37880,41050,41836,6,train
41844,40711,40327,40102,40914,41902,6,train
41745,40469,40876,44305,40988,41756,6,train
40868,40964,40869,43923,41245,41653,6,train
40132,40952,40137,41930,41508,42042,6,train
40473,41022,40563,40970,41847,42180,6,train
40729,41351,41563,40935,41621,41088,6,train
40699,41354,42227,41319,41192,40580,6,train
41072,41079,41907,41796,41129,40938,6,train
41308,40849,41129,42006,40897,41252,6,train
41390,40743,40897,41813,40573,41206,6,train
42039,41065,41089,40964,40907,41323,6,train
42268,41256,41011,40110,41410,41682,6,train
41891,41128,40868,39964,41658,41927,6,train
41627,40884,41010,41092,41621,41760,6,train
41237,40807,41049,42421,40949,41444,6,train
41020,40713,41225,40798,40683,41067,6,train
41314,40942,41325,39446,41186,41208,6,train
41387,41285,41618,40093,41296,41531,6,train
41516,41304,42114,39404,40944,41267,6,train
41609,41522,42010,38360,40754,40982,6,train
41225,40994,41420,41493,40603,41029,6,train
41194,40507,40750,43094,40884,41222,6,train
41513,40973,40680,43998,41637,41391,6,train
41506,40440,41160,42980,42075,41621,6,train
42027,39332,40978,40498,41942,41703,6,train
42196,39580,41212,41048,41702,41941,6,train
41312,41064,41885,41149,41238,41785,6,train
40525,41920,41899,40171,40184,41175,6,train
40914,41570,41402,39784,39991,41168,6,train
41854,40911,41461,40315,40557,41284,6,train
42040,40678,41641,40977,40886,41373,6,train
41704,40882,41803,41206,41140,41515,6,train
41446,40865,41660,41368,41092,41463,6,train
41377,40714,41297,41525,40946,41241,6,train
41404,40574,40888,41479,40912,41153,6,train
41719,40441,40925,41789,41341,41377,6,train
42078,40358,41724,42187,41638,41766,6,train
41604,40395,42686,42134,41236,41588,6,train
41457,40157,41413,42273,40874,41233,6,train
41580,40269,39235,42308,40868,41438,6,train
41460,40432,39663,42168,41203,41850,6,train
41360,40499,41059,42103,41513,42225,6,train
41212,40554,41702,42281,41139,42429,6,train
41062,40650,41520,42218,40556,41748,6,train
41088,40590,41425,42230,40571,40915,6,train
41133,40682,41574,41875,40932,40857,6,train
41365,40551,41711,41953,41514,40883,6,train
41287,40443,41417,42171,41838,41016,6,train
41113,40716,41013,42105,41489,41169,6,train
41183,41299,40811,41671,40878,41127,6,train
41037,41405,40571,41161,40568,41332,6,train
41141,40954,40636,41893,40774,41768,6,train
41623,40284,41267,43716,41308,41998,6,train
41705,40335,41540,43495,41194,41840,6,train
41766,40997,40793,42268,40886,41670,6,train
41396,41563,40664,41956,40676,41461,6,train
41161,41480,41072,41573,40891,41636,6,train
41145,41154,41180,40219,41285,41920,6,train
40979,40981,40969,39597,41233,41106,6,train
41006,40594,40777,40565,41290,40272,6,train
41272,40649,40689,38708,41728,40378,6,train
41404,41122,40800,35916,41648,41179,6,train
41302,41120,41024,40018,41153,41550,6,train
41086,41302,41066,44000,40991,41447,6,train
40709,41738,41241,42580,40923,41463,6,train
40556,41727,41797,40169,40666,41419,6,train
40601,41089,42086,41684,40510,41643,6,train
40976,39702,41715,45000,40495,42199,6,train
41543,39294,41225,44196,40857,41881,6,train
41771,40489,41093,40491,41261,41168,6,train
41633,41859,41401,39021,41458,40899,6,train
41595,42272,41914,39209,41453,41015,6,train
41723,42037,41383,39518,41641,41402,6,train
41511,41672,40619,39714,41496,41584,6,train
41192,41425,40688,39985,40913,41489,6,train
41049,41356,40896,40405,40620,41543,6,train
41026,41270,41008,40893,40708,41778,6,train
41183,41214,41857,41166,40883,41688,6,train
41445,41117,42565,41133,41187,41505,6,train
41644,40852,41874,41195,41817,41626,6,train
41179,40804,41069,41161,41709,41732,6,train
40430,40951,41138,41398,40698,41328,6,train
41072,41200,41117,42014,40459,41180,6,train
41977,41394,40612,42929,41158,41565,6,train
41541,41543,40251,42456,41252,41856,6,train
41205,41448,39835,40756,41247,42080,6,train
41524,41312,39444,40364,41469,41790,6,train
41472,41241,39163,42775,40994,41060,6,train
41781,40769,39139,43519,41325,41393,6,train
41500,40836,39371,41261,41666,42016,6,train
40509,41466,39618,39533,41408,41770,6,train
40626,42073,39611,39789,41228,41821,6,train
41188,42029,39622,38889,41385,41867,6,train
41186,41384,39561,37829,41496,41628,6,train
41166,40378,39416,40564,41560,41467,6,train
41080,39908,39305,42976,41675,41511,6,train
41016,40240,39098,43524,41678,41312,6,train
41444,41180,38931,44251,41959,41289,6,train
41800,41980,38838,44606,42108,41530,6,train
41848,42029,38900,41480,42102,41665,6,train
41606,41605,38852,38860,42348,41689,6,train
41222,41257,38747,39430,42510,41632,6,train
41493,41014,38603,40212,42735,41880,6,train
41245,41186,38459,40331,42918,41963,6,train
40824,41417,38540,40597,42801,41575,6,train
41054,41327,38807,41062,42575,41335,6,train
41418,41457,38970,41479,42655,41442,6,train
41789,41624,39117,41733,42761,41424,6,train
41960,41690,39290,41208,42829,41431,6,train
41699,41787,39562,40274,42827,41491,6,train
40920,41797,39966,40339,42664,41757,6,train
40829,41746,40346,41605,42638,41959,6,train
41169,41539,40709,42372,42537,41668,6,train
41058,41520,40854,42054,42520,41434,6,train
41340,41460,41270,41072,42338,41367,6,train
41792,41535,41637,41161,42318,41184,6,train
42117,41500,41998,41766,42257,41134,6,train
42005,41491,42266,41381,42072,41356,6,train
41589,41379,42520,40529,41790,41487,6,train
40863,41232,42924,39955,41494,41421,6,train
40733,41189,43185,40421,41320,41349,6,train
41289,41023,43340,42482,41122,41402,6,train
41581,40948,43427,43569,40953,41543,6,train
41507,40935,43644,42930,40797,41554,6,train
41253,40864,43941,41850,40536,41417,6,train
41345,40785,44092,41016,40320,41320,6,train
41408,40840,44145,40344,40194,41310,6,train
41367,40802,44187,40404,40023,41196,6,train
41622,40657,44289,41257,39885,40969,6,train
41629,40713,44263,41405,39906,41119,6,train
41111,40594,44257,41408,39775,41555,6,train
40748,40410,44247,41086,39485,41727,6,train
40906,40427,44170,40503,39384,41592,6,train
41236,40440,44131,41207,39300,41442,6,train
40950,40347,44004,42520,39276,41406,6,train
40818,40215,43893,42731,39333,41538,6,train
40988,40186,43793,42005,39438,41623,6,train
41254,40251,43719,41978,39372,41425,6,train
41721,40301,43603,42175,39353,41345,6,train
41973,40466,43366,42043,39460,41620,6,train
41880,40443,43178,41498,39500,41790,6,train
41559,40464,42943,40792,39615,41771,6,train
41111,40493,42787,40423,39653,41660,6,train
40851,40585,42551,40196,39787,41652,6,train
41059,40561,42401,40503,39915,41655,6,train
41803,40386,42465,41404,39939,41650,6,train
42332,40451,42394,41991,40044,41683,6,train
41753,40501,42196,41481,40113,41522,6,train
41034,40487,41995,41273,40149,41338,6,train
40907,40546,41784,42258,40265,41397,6,train
41061,40561,41764,42588,40329,41367,6,train
41390,40430,41829,41028,40305,41211,6,train
41638,40346,41740,39570,40347,41166,6,train
41751,40457,41504,40442,40492,41344,6,train
41860,40436,41386,41228,40571,41384,6,train
41719,40302,41488,40232,40512,41226,6,train
41678,40252,41512,40741,40599,41237,6,train
41023,40248,41512,41587,40525,41163,6,train
40117,40328,41491,41256,40451,41089,6,train
40093,40339,41421,41191,40484,41165,6,train
40842,40313,41331,41453,40622,41293,6,train
41338,40252,41328,41957,40702,41351,6,train
41690,40195,41402,41537,40639,41092,6,train
42122,40207,41412,40047,40660,40973,6,train
42159,40264,41353,39110,40705,40960,6,train
41858,40265,41329,41032,40672,40948,6,train
41443,40293,41408,43139,40674,40970,6,train
41244,40466,41263,43527,40868,41089,6,train
41140,40553,41230,42005,40905,41170,6,train
41253,40529,41318,40580,40852,41230,6,train
41372,40615,41203,40418,40927,41372,6,train
41102,40600,41145,40485,40926,41371,6,train
41041,40652,41161,40481,40926,41350,6,train
41177,40841,41106,41471,41037,41360,6,train
41146,40926,41066,43147,41145,41445,6,train
41402,40902,41107,43330,41152,41497,6,train
41413,40890,41156,42552,41100,41458,6,train
40939,40992,41094,41828,41130,41428,6,train
40610,41060,41058,41577,41202,41388,6,train
40579,41087,40980,41255,41282,41484,6,train
40708,41149,40927,40604,41354,41523,6,train
41028,41167,40914,41300,41355,41489,6,train
41496,41101,41006,42198,41266,41436,6,train
41878,41011,41080,42068,41203,41399,6,train
41891,41085,41005,42042,41218,41436,6,train
41890,41086,40909,42466,41277,41473,6,train
42077,40993,40896,42026,41307,41502,6,train
42362,40851,40997,43800,41258,41479,6,train
41888,40771,41095,44525,41146,41533,6,train
40808,40765,41225,39809,41014,41502,6,train
40204,40839,41210,36211,41091,41428,6,train
40122,40737,41171,38460,41092,41331,6,train
40699,40610,41203,41420,41011,41295,6,train
41470,40707,41194,41745,41054,41305,6,train
41882,40882,41115,41042,41088,41363,6,train
42057,40685,41278,40810,40960,41317,6,train
41728,40619,41340,42722,40972,41255,6,train
41283,40716,41291,44387,41034,41341,6,train
41509,40616,41223,42980,41026,41426,6,train
41540,40617,41065,40573,41067,41439,6,train
41413,40720,41040,39482,41041,41303,6,train
41233,40801,41162,39870,41010,41130,6,train
41036,40953,41143,40342,41097,41216,6,train
41296,40988,41163,40294,41143,41395,6,train
42038,40960,41148,39966,41152,41408,6,train
42269,41017,40990,40469,41272,41491,6,train
41975,41070,40930,41041,41338,41565,6,train
41882,41117,40896,40776,41299,41680,6,train
41334,41205,40837,40416,41331,41680,6,train
40808,41165,40912,40928,41305,41581,6,train
40489,41103,40999,41704,41328,41553,6,train
40623,41124,40957,41934,41392,41643,6,train
40646,41230,40833,41504,41444,41676,6,train
41019,41281,40805,41114,41449,41561,6,train
41342,41233,40843,40937,41415,41409,6,train
41650,41208,40823,41237,41388,41397,6,train
41738,41215,40836,41597,41409,41555,6,train
41771,41248,40896,41724,41442,41540,6,train
41952,41206,40977,41862,41405,41396,6,train
42039,41246,40922,42150,41412,41533,6,train
41385,41150,40971,42148,41282,41610,6,train
40306,40784,41112,41850,41100,41665,6,train
40125,40702,41070,42458,41163,41832,6,train
40820,40715,41088,41802,41145,41858,6,train
41268,40897,41074,39562,41091,41696,6,train
41439,41023,41054,38402,41160,41274,6,train
41300,41024,41035,39945,41203,41142,6,train
41262,40871,41153,41386,41132,41259,6,train
41645,40783,41285,41140,41097,41355,6,train
41838,40743,41248,42357,41139,41295,6,train
41442,40744,41174,44020,41143,41329,6,train
40871,40739,41060,43525,41177,41565,6,train
41121,40834,41049,41898,41202,41545,6,train
41544,41048,40984,40689,41248,41467,6,train
41796,41061,41061,40711,41161,41428,6,train
42020,41055,41060,40854,41164,41525,6,train
41132,41215,40916,40797,41260,41611,6,train
40642,41248,40878,41227,41358,41656,6,train
41220,41162,40885,41629,41379,41681,6,train
41791,41218,40906,41547,41461,41768,6,train
41196,41326,40909,41521,41454,41762,6,train
39961,41289,40990,41852,41342,41644,6,train
39939,41286,40973,41770,41358,41625,6,train
41404,41419,40861,41387,41525,41727,6,train
41965,41431,40769,41216,41568,41712,6,train
41649,41375,40693,41094,41575,41723,6,train
41095,41382,40714,40812,41547,41722,6,train
41029,41285,40825,40526,41459,41606,6,train
41568,41224,40876,40811,41435,41528,6,train
42086,41275,40844,40364,41521,41609,6,train
41900,41325,40809,40069,41544,41581,6,train
40934,41188,40838,42561,41404,41453,6,train
40464,41054,40915,43307,41321,41430,6,train
40798,41045,40939,41624,41318,41466,6,train
41104,40999,40993,40829,41316,41467,6,train
41433,40920,41066,41406,41266,41428,6,train
41783,40960,41038,41503,41313,41520,6,train
41555,41021,40985,41263,41349,41572,6,train
41097,40981,41048,41308,41234,41514,6,train
40853,40838,41157,41394,41118,41438,6,train
41046,40826,41191,41280,41111,41425,6,train
41415,40817,41180,41319,41107,41414,6,train
41566,40833,41238,41474,41081,41371,6,train
41737,40977,41096,41554,41219,41537,6,train
41774,41062,41014,42063,41279,41636,6,train
41706,40968,41129,42656,41183,41557,6,train
41813,41019,41153,42607,41209,41568,6,train
41954,41088,41077,41993,41228,41628,6,train
41950,41141,41016,40624,41268,41669,6,train
41894,41147,40940,40487,41314,41735,6,train
41742,41215,40976,40853,41320,41784,6,train
41465,41343,40950,40105,41364,41813,6,train
41169,41356,40997,38315,41280,41781,6,train
40937,41336,41059,37814,41260,41726,6,train
41005,41252,41016,39537,41339,41738,6,train
41455,41335,40917,42016,41447,41808,6,train
41770,41400,40886,42974,41449,41812,6,train
41740,41343,40826,42823,41459,41779,6,train
41566,41334,40725,43878,41544,41847,6,train
41207,41419,40656,43401,41564,41937,6,train
41147,41494,40608,42711,41623,42003,6,train
41225,41608,40587,41494,41655,42061,6,train
41376,41619,40669,39248,41624,41987,6,train
41346,41445,40773,39067,41561,41863,6,train
41036,41317,40829,41127,41456,41779,6,train
41048,41134,40937,42363,41361,41693,6,train
41296,40963,41076,41768,41250,41545,6,train
41367,40976,41095,40725,41247,41497,6,train
40964,40949,41105,40305,41179,41533,6,train
40886,40909,41161,40624,41085,41526,6,train
41391,40954,41171,39955,41052,41483,6,train
41987,40955,41162,39600,40979,41431,6,train
41824,40874,41191,40591,40856,41408,6,train
41553,40876,41250,39845,40724,41434,6,train
41377,41016,41178,39304,40620,41421,6,train
41255,41052,41125,42432,40556,41391,6,train
41059,40945,41175,45559,40478,41285,6,train
40730,40796,41284,46279,40418,41127,6,train
40559,40763,41320,43739,40363,40982,6,train
40603,40753,41479,41042,40341,40798,6,train
41050,40712,41684,40538,40343,40711,6,train
41432,40875,41817,40119,40328,40701,6,train
41217,40905,41865,40317,40330,40758,6,train
40786,40901,41871,40868,40349,40782,6,train
41085,40991,41804,41127,40373,40856,6,train
41583,40891,41742,41350,40395,40914,6,train
42350,40747,41680,41597,40433,40948,6,train
42349,40793,41612,41659,40465,41015,6,train
41336,40835,41559,41748,40505,41040,6,train
40934,40788,41504,42131,40542,41064,6,train
40877,40640,41513,42449,40568,41073,6,train
40873,40556,41497,42060,40616,41087,6,train
40971,40466,41494,41925,40663,41105,6,train
40964,40432,41529,41769,40728,41078,6,train
41352,40475,41535,41210,40736,41073,6,train
41852,40454,41590,40578,40768,41067,6,train
41968,40358,41632,40246,40820,41044,6,train
41501,40259,41689,40634,40845,41067,6,train
41077,40292,41724,40404,40882,41036,6,train
41377,40299,41736,40584,40915,41030,6,train
41588,40192,41769,42585,40950,41044,6,train
41473,40317,41702,42248,40981,41056,6,train
41434,40281,41685,40948,41004,41104,6,train
41276,40072,41740,43051,41052,41079,6,train
40794,39955,41805,43162,41064,41080,6,train
41338,40077,41793,39630,41091,41112,6,train
41934,40322,41721,38831,41105,41126,6,train
41570,40432,41704,41411,41121,41156,6,train
41518,40465,41714,42844,41173,41172,6,train
41299,40431,41719,41623,41153,41202,6,train
40833,40459,41724,40537,41178,41196,6,train
40668,40580,41679,41359,41182,41224,6,train
40914,40622,41643,41440,41207,41258,6,train
41782,40726,41610,40263,41197,41275,6,train
41768,40708,41578,39382,41214,41297,6,train
41302,40810,41522,38845,41202,41333,6,train
41452,40842,41505,39230,41197,41373,6,train
41907,40759,41456,40687,41235,41395,6,train
41944,40781,41403,42141,41223,41403,6,train
41406,40893,41353,42793,41207,41442,6,train
40776,40993,41333,42651,41202,41456,6,train
40281,41054,41278,42147,41208,41466,6,train
40497,41042,41238,41602,41209,41505,6,train
40913,40935,41238,41137,41207,41505,6,train
41202,40871,41190,40938,41218,41524,6,train
41730,40963,41164,40544,41202,41517,6,train
42341,40929,41147,39849,41202,41548,6,train
41992,40891,41144,40071,41190,41533,6,train
41391,40835,41136,39647,41195,41538,6,train
41181,40914,41120,39003,41179,41560,6,train
40910,40816,41110,39597,41184,41558,6,train
40936,40450,41121,43086,41174,41553,6,train
41039,40298,41124,44349,41164,41566,6,train
41394,40528,41117,42064,41151,41560,6,train
41567,40736,41089,42553,41179,41575,6,train
41576,40589,41098,43222,41162,41556,6,train
41126,40657,41094,40919,41157,41583,6,train
40994,40614,41095,40837,41166,41558,6,train
41886,40634,41105,41675,41161,41540,6,train
41811,40793,41092,41765,41161,41564,6,train
40849,40882,41106,42309,41144,41546,6,train
40884,40819,41107,42049,41151,41537,6,train
41722,40717,41112,41056,41148,41549,6,train
41856,40683,41150,41184,41134,41529,6,train
41479,40760,41129,42125,41161,41523,6,train
41160,40825,41136,42202,41142,41533,6,train
41303,40977,41139,41789,41148,41512,6,train
41634,41085,41130,41658,41147,41524,6,train
41635,41082,41132,41760,41147,41530,6,train
41545,40975,41142,41709,41166,41511,6,train
41312,41032,41146,41900,41145,41511,6,train
41212,41109,41134,42172,41136,41523,6,train
41336,41099,41155,42007,41139,41520,6,train
41358,41173,41131,41705,41164,41499,6,train
40712,41171,41140,40999,41152,41501,6,train
40121,41008,41138,40456,41135,41509,6,train
40484,40962,41153,41212,41148,41498,6,train
41690,41147,41133,41348,41142,41501,6,train
42421,41114,41154,40384,41147,41493,6,train
42179,40961,41159,41300,41143,41510,6,train
41970,40764,41155,43120,41145,41482,6,train
41625,40773,41165,43183,41143,41480,6,train
41207,40942,41158,40752,41131,41494,6,train
41293,40941,41173,37998,41135,41472,6,train
41383,40941,41173,38193,41136,41487,6,train
41453,40843,41164,39900,41141,41499,6,train
41737,40673,41179,41411,41149,41492,6,train
41689,40558,41187,43357,41137,41485,6,train
41172,40558,41170,45041,41137,41482,6,train
40903,40613,41195,43627,41129,41490,6,train
40412,40684,41174,39395,41149,41487,6,train
39861,40859,41164,37821,41159,41493,6,train
40903,40893,41175,39383,41146,41496,6,train
41644,40828,41163,39441,41136,41490,6,train
41132,40944,41179,39452,41125,41493,6,train
40916,40988,41180,41186,41152,41476,6,train
41997,40959,41172,43008,41130,41467,6,train
42403,40914,41188,43040,41143,41475,6,train
41583,41009,41162,42114,41129,41480,6,train
41108,41050,41177,42112,41133,41463,6,train
41004,40993,41177,42882,41139,41488,6,train
40997,40957,41165,42267,41160,41490,6,train
41230,41125,41175,40998,41129,41479,6,train
41238,41285,41157,40850,41138,41508,6,train
40673,41259,41166,41078,41148,41486,6,train
40673,41277,41162,40901,41149,41480,6,train
41367,41242,41187,41060,41128,41496,6,train
41920,41102,41177,41871,41120,41494,6,train
42381,40951,41166,41751,41124,41490,6,train
42093,41040,41173,41779,41160,41486,6,train
41395,41049,41174,42172,41133,41480,6,train
41117,40981,41168,41093,41129,41494,6,train
41324,41068,41180,39501,41139,41474,6,train
41717,41016,41186,38657,41124,41471,6,train
41432,40756,41167,40363,41128,41469,6,train
41064,40675,41195,41585,41117,41480,6,train
41235,40857,41196,42403,41133,41482,6,train
41325,40899,41201,44169,41124,41471,6,train
41380,40706,41186,45457,41129,41481,6,train
41659,40680,41198,43273,41145,41489,6,train
41442,40807,41176,39999,41121,41485,6,train
41253,40778,41181,38231,41113,41493,6,train
41129,40743,41203,38560,41120,41481,6,train
41397,40949,41174,39813,41128,41482,6,train
41955,41027,41182,40181,41120,41473,6,train
42477,40920,41201,39062,41114,41480,6,train
42651,40999,41194,38482,41128,41464,6,train
41576,41000,41199,41889,41128,41462,6,train
40627,40876,41218,44458,41110,41479,6,train
40892,41017,41199,43205,41128,41475,6,train
40900,41188,41190,40889,41106,41486,6,train
40705,41177,41204,40910,41134,41477,6,train
40812,40987,41197,42031,41108,41465,6,train
40641,40950,41189,41371,41109,41486,6,train
40552,41137,41194,40914,41137,41462,6,train
41419,41304,41190,41827,41114,41471,6,train
42003,41220,41193,41130,41115,41466,6,train
41774,41311,41173,40294,41113,41476,6,train
41499,41331,41189,40456,41117,41477,6,train
40833,41134,41180,40875,41121,41470,6,train
40164,41081,41178,40932,41114,41491,6,train
40262,41132,41203,41091,41132,41471,6,train
40674,40979,41201,41559,41110,41473,6,train
40984,41010,41191,41833,41123,41471,6,train
41328,40939,41196,41620,41104,41495,6,train
41476,40834,41205,41418,41127,41473,6,train
41361,40820,41201,41522,41113,41467,6,train
41844,40791,41211,41494,41124,41461,6,train
42281,40795,41211,41468,41108,41454,6,train
42079,40778,41201,41691,41112,41486,6,train
41628,40753,41198,42162,41123,41467,6,train
40969,40683,41206,42416,41106,41458,6,train
40606,40661,41212,42376,41110,41459,6,train
40427,40668,41194,42425,41116,41465,6,train
40354,40797,41190,42526,41094,41472,6,train
40640,40964,41195,41717,41127,41462,6,train
41406,40946,41208,40605,41120,41471,6,train
41809,40906,41202,40501,41100,41477,6,train
42189,40997,41203,40506,41120,41461,6,train
42714,41003,41202,38715,41118,41464,6,train
42519,40912,41208,37975,41110,41469,6,train
41550,41010,41226,40930,41094,41466,6,train
40795,41125,41210,42257,41110,41471,6,train
40743,41049,41213,41017,41108,41464,6,train
41298,40965,41213,43137,41114,41481,6,train
41518,40977,41225,44153,41110,41460,6,train
41485,41198,41211,42373,41104,41447,6,train
41473,41252,41195,42110,41105,41461,6,train
41110,41192,41196,43560,41112,41475,6,train
40755,41162,41203,41798,41123,41467,6,train
41146,41173,41218,40218,41108,41462,6,train
41904,41132,41198,40332,41100,41482,6,train
41948,41160,41217,40418,41116,41464,6,train
41653,41168,41212,40791,41109,41457,6,train
41553,41015,41222,41465,41108,41455,6,train
41351,40924,41214,41576,41111,41474,6,train
41124,41005,41221,41545,41104,41454,6,train
41310,40844,41220,41659,41116,41461,6,train
41312,40706,41215,41711,41101,41442,6,train
40814,40709,41200,41645,41108,41457,6,train
40715,40732,41222,41792,41096,41454,6,train
41555,40746,41226,40855,41106,41461,6,train
42065,40704,41228,38905,41112,41457,6,train
41996,40681,41209,38974,41112,41451,6,train
41360,40628,41235,43707,41104,41465,6,train
41153,40492,41232,46763,41115,41462,6,train
41483,40668,41204,43491,41103,41460,6,train
41573,40924,41203,39472,41102,41479,6,train
41168,40932,41216,38133,41100,41468,6,train
41094,40741,41219,39677,41120,41460,6,train
41447,40800,41213,41905,41105,41442,6,train
41786,40873,41241,42088,41085,41457,6,train
41826,40925,41217,43201,41112,41454,6,train
41950,41081,41210,42823,41113,41446,6,train
41577,41172,41214,40382,41103,41469,6,train
40967,41156,41218,39398,41093,41461,6,train
40292,41242,41217,38898,41110,41443,6,train
40249,41388,41203,39376,41099,41466,6,train
40587,41232,41216,42961,41123,41467,6,train
40973,41032,41207,44759,41103,41460,6,train
41673,40960,41228,42741,41098,41457,6,train
42517,41084,41220,41881,41112,41458,6,train
42103,41213,41211,41555,41101,41467,6,train
41614,41192,41222,40483,41123,41450,6,train
41746,41153,41225,40202,41105,41453,6,train
41393,41180,41228,40197,41104,41457,6,train
40934,41028,41212,39570,41100,41461,6,train
41162,41219,41214,39660,41111,41455,6,train
40876,40973,41231,40618,41098,41460,6,train
40534,40709,41229,40181,41096,41465,6,train
40729,40596,41234,40228,41086,41447,6,train
41131,40849,41215,40888,41095,41445,6,train
41336,40837,41204,44667,41106,41466,6,train
41345,40581,41218,45786,41106,41479,6,train
41179,40646,41221,43014,41104,41456,6,train
40447,40692,41234,40615,41094,41456,6,train
40566,40622,41229,39968,41102,41448,6,train
41316,40585,41243,40396,41094,41456,6,train
41856,40817,41211,40621,41101,41453,6,train
42161,40879,41207,40528,41092,41470,6,train
41627,40757,41235,40541,41093,41450,6,train
40728,40810,41224,40375,41098,41441,6,train
40872,40812,41219,40269,41112,41448,6,train
41925,40837,41233,41707,41105,41467,6,train
42048,40882,41225,43185,41108,41443,6,train
41993,40970,41219,42355,41109,41457,6,train
41560,41064,41219,39874,41089,41441,6,train
41628,41020,41218,40038,41085,41468,6,train
41720,41019,41220,41154,41126,41446,6,train
41071,41021,41229,40873,41096,41451,6,train
40253,41066,41229,40505,41101,41454,6,train
40608,41164,41223,41054,41109,41456,6,train
41143,41214,41230,41347,41098,41460,6,train
41256,41207,41224,40456,41107,41452,6,train
41607,41126,41215,40798,41129,41457,6,train
41526,41045,41216,42817,41111,41452,6,train
41514,41015,41205,43543,41104,41461,6,train
42352,40990,41225,43077,41104,41450,6,train
41899,40960,41210,42473,41110,41446,6,train
41579,40986,41215,41037,41095,41470,6,train
41638,40904,41227,40530,41089,41452,6,train
41329,40827,41219,40507,41111,41452,6,train
40892,40883,41219,39941,41097,41457,6,train
40515,40774,41219,38687,41105,41452,6,train
40945,40695,41222,38354,41102,41458,6,train
41595,40701,41229,40202,41098,41468,6,train
41785,40725,41244,42765,41092,41448,6,train
41395,40746,41221,42581,41117,41448,6,train
41087,40720,41216,41421,41102,41452,6,train
41123,40605,41219,42345,41095,41455,6,train
41125,40456,41217,44830,41091,41475,6,train
41395,40631,41222,43660,41120,41449,6,train
42105,40765,41216,41403,41127,41460,6,train
42012,40790,41211,40573,41093,41447,6,train
41076,40741,41217,40349,41086,41442,6,train
40621,40776,41206,40552,41106,41474,6,train
41155,41018,41225,40415,41099,41444,6,train
41210,41115,41232,40780,41094,41445,6,train
40703,41025,41212,41481,41102,41474,6,train
40993,41063,41237,41400,41122,41452,6,train
41814,41153,41222,40995,41098,41451,6,train
42197,41110,41208,40621,41091,41467,6,train
41861,41046,41227,40219,41110,41449,6,train
41315,41161,41214,40529,41095,41446,6,train
40791,41241,41228,41649,41094,41462,6,train
40694,41186,41238,43507,41106,41446,6,train
41134,41056,41217,42808,41097,41460,6,train
