CH1,CH2,CH3,CH4,CH5,CH6,label,type
40920,41122,41019,40958,41264,41139,5,train
40921,41129,40969,40969,41461,41142,5,train
40916,41126,40924,40978,41645,41141,5,train
40919,41116,40958,40969,41443,41142,5,train
40901,41115,41005,40963,41128,41149,5,train
40923,41125,41033,40957,40941,41130,5,train
40918,41125,41065,40970,40869,41131,5,train
40910,41115,41068,40962,40848,41138,5,train
40908,41122,41078,40968,40889,41146,5,train
40915,41121,41062,40970,40920,41136,5,train
40920,41120,41043,40951,40989,41130,5,train
40905,41127,41042,40959,41044,41143,5,train
40919,41117,41018,40970,41107,41134,5,train
40913,41132,41003,40979,41152,41148,5,train
40917,41127,40987,40961,41207,41153,5,train
40913,41141,40973,40973,41242,41137,5,train
40904,41121,40969,40962,41247,41152,5,train
40916,41132,40959,40979,41260,41152,5,train
40920,41122,40965,40978,41261,41143,5,train
40923,41135,40980,40957,41244,41150,5,train
40907,41124,40961,40965,41260,41149,5,train
40913,41126,40965,40979,41239,41145,5,train
40909,41124,40979,40965,41223,41154,5,train
40915,41124,40978,40974,41199,41154,5,train
40913,41138,40993,40976,41164,41132,5,train
40932,41120,41027,40971,41079,41137,5,train
40912,41100,41073,40958,40981,41134,5,train
40914,41123,41090,40964,40840,41124,5,train
40926,41118,41116,40969,40621,41122,5,train
40926,41120,41122,40968,40308,41124,5,train
40916,41113,41133,40977,40276,41138,5,train
40910,41112,41057,40974,40510,41142,5,train
40918,41123,41031,40969,41005,41138,5,train
40909,41112,40985,40968,41756,41142,5,train
40914,41118,40933,40965,42260,41153,5,train
40917,41124,40957,40969,41867,41143,5,train
40917,41122,40985,40970,41245,41132,5,train
40914,41122,41029,40977,40915,41136,5,train
40906,41128,41067,40965,40806,41140,5,train
40913,41124,41069,40974,40779,41133,5,train
40920,41119,41065,40977,40800,41129,5,train
40918,41123,41064,40965,40870,41122,5,train
40917,41120,41048,40971,40957,41131,5,train
40920,41119,41036,40982,41043,41143,5,train
40923,41125,41028,40962,41123,41137,5,train
40916,41115,41013,40963,41201,41137,5,train
40921,41122,40996,40980,41271,41154,5,train
40913,41125,40986,40977,41318,41155,5,train
40916,41116,40969,40971,41331,41147,5,train
40917,41115,40968,40974,41354,41160,5,train
40910,41130,40967,40979,41362,41153,5,train
40918,41117,40954,40968,41344,41150,5,train
40912,41133,40966,40969,41329,41154,5,train
40905,41128,40968,40976,41316,41163,5,train
40912,41133,40976,40965,41281,41143,5,train
40900,41119,40998,40969,41238,41144,5,train
40905,41122,41000,40966,41186,41147,5,train
40922,41130,41037,40978,41100,41144,5,train
40918,41125,41080,40958,40957,41129,5,train
40905,41109,41108,40963,40738,41123,5,train
40923,41113,41101,40965,40528,41138,5,train
40915,41131,41113,40957,40351,41126,5,train
40921,41129,41098,40964,40429,41143,5,train
40925,41137,41065,40958,40683,41146,5,train
40916,41124,41016,40968,41206,41130,5,train
40906,41124,40995,40966,41749,41152,5,train
40917,41123,40957,40960,42041,41143,5,train
40917,41127,40980,40955,41647,41151,5,train
40909,41118,41002,40972,41123,41143,5,train
40913,41134,41026,40973,40858,41144,5,train
40901,41127,41028,40965,40780,41142,5,train
40910,41123,41041,40971,40752,41125,5,train
40916,41119,41046,40962,40799,41138,5,train
40903,41122,41058,40961,40870,41130,5,train
40926,41133,41058,40971,40958,41130,5,train
40914,41113,41033,40962,41027,41146,5,train
40921,41117,41011,40973,41110,41141,5,train
40911,41128,40992,40977,41186,41137,5,train
40907,41122,40974,40956,41232,41132,5,train
40922,41124,40970,40972,41274,41139,5,train
40907,41125,40977,40974,41311,41150,5,train
40907,41123,40989,40969,41330,41156,5,train
40932,41124,40970,40973,41344,41150,5,train
40916,41122,40966,40968,41322,41145,5,train
40917,41124,40972,40969,41299,41152,5,train
40919,41125,40966,40965,41269,41141,5,train
40911,41129,40969,40967,41259,41146,5,train
40918,41124,40984,40956,41245,41149,5,train
40914,41118,40995,40969,41186,41142,5,train
40919,41130,41027,40962,41101,41151,5,train
40929,41122,41057,40962,40967,41134,5,train
40914,41112,41089,40975,40730,41121,5,train
40911,41112,41090,40969,40458,41124,5,train
40924,41126,41081,40969,40226,41133,5,train
40921,41110,41098,40966,40272,41140,5,train
40920,41111,41071,40959,40633,41142,5,train
40925,41126,41038,40983,41264,41140,5,train
40914,41117,41035,40973,41817,41153,5,train
40914,41128,41002,40961,42149,41144,5,train
40918,41129,40973,40977,41724,41151,5,train
40921,41129,40977,40969,41157,41139,5,train
40912,41126,40995,40968,40855,41140,5,train
40930,41131,41021,40969,40744,41151,5,train
40926,41125,41041,40967,40742,41148,5,train
40916,41118,41047,40966,40772,41127,5,train
40914,41120,41060,40960,40843,41141,5,train
40926,41114,41058,40961,40949,41142,5,train
40922,41128,41054,40966,41041,41135,5,train
40921,41125,41027,40980,41122,41141,5,train
40922,41130,41003,40971,41215,41144,5,train
40897,41124,40994,40972,41266,41134,5,train
40919,41133,40981,40959,41312,41153,5,train
40905,41130,40989,40965,41344,41146,5,train
40926,41127,40970,40973,41363,41138,5,train
40916,41128,40972,40970,41357,41150,5,train
40913,41136,40960,40984,41348,41154,5,train
40904,41120,40959,40965,41330,41148,5,train
40916,41129,40975,40978,41312,41140,5,train
40915,41128,40975,40966,41274,41143,5,train
40939,41133,40973,40962,41246,41143,5,train
40924,41122,41010,40970,41207,41135,5,train
40920,41128,41032,40971,41124,41138,5,train
40925,41127,41075,40971,41024,41141,5,train
40925,41110,41110,40962,40871,41122,5,train
40912,41119,41105,40957,40707,41136,5,train
40916,41131,41107,40956,40500,41127,5,train
40918,41115,41081,40964,40430,41131,5,train
40913,41117,41032,40968,40615,41130,5,train
40916,41115,40989,40978,40948,41138,5,train
40912,41121,40956,40978,41548,41132,5,train
40917,41127,40935,40978,41959,41142,5,train
40910,41121,40959,40967,41610,41148,5,train
40911,41118,41004,40963,41156,41131,5,train
40907,41124,41049,40965,40920,41142,5,train
40918,41123,41066,40962,40819,41141,5,train
40924,41112,41064,40976,40780,41143,5,train
40916,41120,41063,40972,40806,41134,5,train
40924,41122,41068,40955,40868,41128,5,train
40912,41117,41068,40959,40920,41138,5,train
40913,41121,41056,40955,41012,41140,5,train
40915,41130,41026,40964,41075,41128,5,train
40910,41129,41004,40961,41139,41148,5,train
40918,41124,40975,40960,41200,41144,5,train
40922,41122,40978,40960,41240,41147,5,train
40913,41120,40972,40965,41255,41149,5,train
40918,41117,40966,40982,41273,41149,5,train
40915,41117,40956,40965,41290,41152,5,train
40923,41131,40957,40976,41282,41147,5,train
40918,41128,40966,40969,41262,41153,5,train
40924,41124,40981,40979,41254,41153,5,train
40908,41125,40988,40967,41242,41144,5,train
40910,41125,40993,40966,41224,41154,5,train
40913,41130,41003,40965,41184,41144,5,train
40920,41116,41040,40969,41123,41127,5,train
40912,41122,41070,40965,41029,41114,5,train
40913,41130,41083,40963,40880,41125,5,train
40915,41120,41108,40964,40642,41129,5,train
40915,41115,41139,40978,40256,41122,5,train
40917,41124,41127,40980,40289,41131,5,train
40923,41121,41128,40965,40535,41146,5,train
40913,41120,41073,40966,40905,41136,5,train
40908,41122,40989,40958,41584,41138,5,train
40918,41118,40896,40965,42218,41145,5,train
40920,41125,40921,40971,41944,41155,5,train
40913,41133,40990,40972,41325,41145,5,train
40914,41122,41019,40978,40946,41138,5,train
40915,41123,41043,40964,40805,41141,5,train
40915,41126,41062,40975,40768,41147,5,train
40919,41126,41072,40961,40796,41132,5,train
40913,41124,41067,40965,40861,41121,5,train
40907,41129,41054,40951,40935,41134,5,train
40900,41127,41056,40970,41009,41130,5,train
40912,41114,41045,40969,41122,41142,5,train
40920,41127,41012,40976,41182,41140,5,train
40909,41123,40986,40970,41263,41137,5,train
40913,41126,40965,40966,41298,41150,5,train
40917,41128,40958,40967,41331,41151,5,train
40908,41123,40958,40969,41333,41158,5,train
40920,41123,40973,40980,41351,41149,5,train
40916,41138,40967,40968,41351,41145,5,train
40915,41124,40946,40970,41313,41137,5,train
40920,41125,40982,40976,41291,41149,5,train
40921,41134,40978,40969,41274,41136,5,train
40925,41130,40983,40975,41256,41145,5,train
40917,41126,40992,40969,41200,41144,5,train
40917,41120,41011,40965,41124,41142,5,train
40914,41126,41061,40965,40977,41131,5,train
40914,41110,41073,40972,40829,41128,5,train
40910,41115,41072,40949,40544,41123,5,train
40920,41126,41083,40970,40153,41130,5,train
40928,41126,41098,40963,40286,41130,5,train
40915,41132,41065,40974,40787,41134,5,train
40913,41123,41021,40962,41337,41135,5,train
40919,41118,40994,40962,41772,41140,5,train
40903,41133,40951,40958,42089,41154,5,train
40925,41126,40961,40964,41636,41154,5,train
40908,41126,41005,40983,41096,41161,5,train
40916,41117,41022,40982,40846,41133,5,train
40917,41121,41044,40970,40772,41144,5,train
40928,41118,41067,40982,40756,41137,5,train
40912,41127,41073,40966,40788,41136,5,train
40921,41113,41068,40963,40848,41122,5,train
40923,41117,41048,40966,40939,41130,5,train
40915,41122,41037,40962,41028,41151,5,train
40907,41117,41035,40967,41123,41144,5,train
40916,41124,41013,40958,41186,41133,5,train
40915,41111,40982,40969,41238,41146,5,train
40914,41130,40977,40968,41276,41151,5,train
40918,41134,40984,40973,41312,41146,5,train
40920,41123,40969,40962,41326,41148,5,train
40908,41130,40962,40960,41336,41147,5,train
40916,41123,40974,40974,41301,41150,5,train
40918,41124,40976,40969,41302,41136,5,train
40922,41125,40971,40968,41276,41152,5,train
40922,41140,40987,40982,41249,41142,5,train
40906,41125,40997,40965,41218,41149,5,train
40908,41114,41022,40965,41188,41133,5,train
40917,41118,41034,40959,41129,41134,5,train
40920,41125,41076,40963,41003,41132,5,train
40915,41122,41099,40959,40840,41140,5,train
40929,41116,41097,40965,40648,41131,5,train
40926,41124,41082,40971,40411,41127,5,train
40908,41118,41080,40965,40412,41126,5,train
40914,41121,41055,40971,40666,41134,5,train
40916,41125,41025,40963,40980,41138,5,train
40919,41128,41000,40974,41557,41136,5,train
40919,41134,40958,40979,42021,41137,5,train
40925,41116,40955,40975,41680,41128,5,train
40914,41137,40996,40965,41177,41141,5,train
40925,41126,41023,40964,40920,41136,5,train
40908,41121,41049,40981,40821,41131,5,train
40906,41129,41044,40963,40790,41144,5,train
40910,41130,41046,40966,40806,41130,5,train
40917,41122,41046,40972,40855,41132,5,train
40911,41121,41038,40970,40929,41139,5,train
40915,41131,41033,40961,41020,41137,5,train
40919,41126,41016,40963,41102,41145,5,train
40908,41122,40997,40970,41168,41140,5,train
40913,41133,40985,40977,41230,41145,5,train
40914,41127,40973,40971,41265,41157,5,train
40916,41124,40982,40963,41291,41141,5,train
40911,41130,40987,40968,41298,41157,5,train
40918,41120,40990,40961,41305,41153,5,train
40921,41120,40967,40971,41294,41145,5,train
40920,41132,40976,40976,41281,41142,5,train
40917,41129,40994,40967,41274,41145,5,train
40907,41126,40978,40979,41271,41143,5,train
40908,41117,40987,40980,41235,41134,5,train
40905,41132,40986,40948,41191,41142,5,train
40916,41111,41013,40954,41114,41135,5,train
40925,41112,41062,40963,41005,41132,5,train
40913,41106,41088,40955,40858,41134,5,train
40914,41107,41102,40966,40643,41136,5,train
40912,41123,41082,40966,40494,41132,5,train
40915,41128,41087,40966,40596,41136,5,train
40920,41130,41046,40965,40878,41130,5,train
40920,41120,41019,40968,41160,41148,5,train
40911,41114,40998,40970,41556,41150,5,train
40920,41120,40949,40968,41725,41138,5,train
40915,41123,40965,40974,41452,41149,5,train
40922,41124,40986,40972,41137,41132,5,train
40922,41126,41031,40959,40942,41136,5,train
40906,41123,41026,40963,40874,41134,5,train
40910,41129,41052,40964,40847,41141,5,train
40909,41113,41058,40965,40873,41135,5,train
40918,41120,41064,40967,40902,41129,5,train
40914,41110,41064,40960,40976,41138,5,train
40918,41120,41054,40963,41051,41136,5,train
40916,41116,41030,40969,41107,41144,5,train
40906,41120,41006,40973,41157,41142,5,train
40919,41119,40989,40964,41208,41147,5,train
40898,41105,40971,40970,41239,41148,5,train
40915,41114,40990,40968,41244,41161,5,train
40917,41131,40970,40977,41267,41161,5,train
40915,41131,40972,40960,41269,41149,5,train
40917,41124,40968,40974,41265,41158,5,train
40916,41126,40977,40978,41257,41155,5,train
40919,41122,40979,40977,41232,41148,5,train
40913,41130,40988,40968,41208,41148,5,train
40918,41117,40987,40969,41196,41136,5,train
40918,41128,41014,40970,41154,41142,5,train
40910,41116,41029,40980,41077,41132,5,train
40924,41125,41075,40973,40980,41129,5,train
40917,41120,41085,40962,40762,41129,5,train
40909,41116,41096,40957,40520,41120,5,train
40915,41120,41109,40948,40323,41134,5,train
40925,41118,41104,40973,40552,41134,5,train
40908,41122,41049,40959,40913,41133,5,train
40920,41130,41021,40972,41197,41140,5,train
40921,41120,40984,40968,41681,41147,5,train
40920,41129,40956,40959,41943,41146,5,train
40915,41122,40985,40960,41569,41133,5,train
40916,41125,41000,40968,41117,41139,5,train
40925,41133,41036,40972,40907,41143,5,train
40915,41120,41026,40971,40837,41147,5,train
40931,41131,41045,40967,40812,41137,5,train
40917,41126,41044,40966,40850,41133,5,train
40906,41136,41051,40963,40905,41138,5,train
40924,41120,41044,40970,40989,41138,5,train
40914,41129,41033,40961,41077,41141,5,train
40917,41121,41021,40960,41133,41129,5,train
40913,41120,41012,40973,41198,41149,5,train
40912,41125,40978,40968,41245,41148,5,train
40903,41113,40982,40973,41289,41158,5,train
40915,41118,40972,40967,41320,41147,5,train
40917,41125,40970,40965,41322,41142,5,train
40914,41125,40965,40966,41322,41143,5,train
40917,41122,40974,40974,41312,41149,5,train
40918,41134,40973,40966,41316,41149,5,train
40935,41124,40976,40975,41276,41150,5,train
40921,41121,40968,40971,41255,41146,5,train
40915,41118,40980,40972,41225,41144,5,train
40922,41127,40989,40974,41187,41151,5,train
40920,41132,41035,40969,41137,41144,5,train
40906,41135,41054,40965,41030,41119,5,train
40919,41124,41082,40959,40882,41124,5,train
40921,41119,41092,40962,40673,41117,5,train
40910,41109,41089,40958,40439,41142,5,train
40926,41128,41076,40962,40406,41129,5,train
40922,41128,41045,40966,40499,41137,5,train
40914,41125,41040,40962,40800,41138,5,train
40922,41131,41008,40972,41458,41143,5,train
40914,41113,40965,40979,42001,41148,5,train
40925,41122,40962,40972,41826,41153,5,train
40918,41115,41002,40974,41347,41149,5,train
40913,41132,41017,40968,41016,41142,5,train
40928,41122,41042,40965,40848,41133,5,train
40920,41126,41063,40966,40785,41133,5,train
40923,41131,41056,40964,40798,41134,5,train
40926,41117,41054,40961,40834,41147,5,train
40915,41127,41056,40968,40905,41125,5,train
40910,41109,41052,40956,40996,41142,5,train
40914,41126,41019,40965,41075,41143,5,train
40914,41121,41018,40973,41152,41139,5,train
40916,41112,40997,40968,41216,41150,5,train
40912,41119,40981,40964,41271,41154,5,train
40915,41124,40985,40971,41297,41151,5,train
40917,41128,40979,40978,41316,41149,5,train
40931,41122,40972,40983,41313,41154,5,train
40896,41136,40969,40976,41329,41150,5,train
40918,41126,40958,40974,41303,41150,5,train
40908,41128,40982,40959,41296,41150,5,train
40920,41118,40994,40969,41271,41146,5,train
40913,41111,40989,40968,41238,41153,5,train
40910,41120,41007,40964,41205,41149,5,train
40914,41122,41039,40964,41157,41146,5,train
40922,41124,41054,40960,41077,41137,5,train
40925,41121,41076,40956,40953,41132,5,train
40914,41123,41092,40968,40770,41129,5,train
40918,41117,41084,40978,40534,41128,5,train
40904,41123,41091,40960,40412,41129,5,train
40908,41117,41076,40955,40505,41139,5,train
40915,41131,41041,40966,40763,41145,5,train
40911,41113,40977,40972,41360,41142,5,train
40905,41124,40938,40967,42051,41157,5,train
40913,41108,40956,40973,41841,41142,5,train
40912,41130,40997,40983,41305,41152,5,train
40912,41140,41027,40953,40979,41142,5,train
40920,41117,41039,40956,40853,41153,5,train
40920,41124,41051,40961,40794,41140,5,train
40906,41111,41059,40964,40797,41139,5,train
40922,41126,41063,40979,40836,41141,5,train
40913,41125,41046,40964,40909,41144,5,train
40908,41117,41040,40967,40999,41138,5,train
40922,41126,41023,40977,41066,41128,5,train
40923,41118,41020,40971,41141,41146,5,train
40907,41124,40997,40963,41182,41148,5,train
40908,41122,41002,40971,41228,41142,5,train
40922,41126,40972,40972,41262,41139,5,train
40918,41126,40988,40976,41274,41150,5,train
40918,41126,40976,40971,41293,41143,5,train
40925,41120,40971,40971,41285,41148,5,train
40916,41121,40974,40974,41286,41155,5,train
40918,41120,40979,40977,41259,41149,5,train
40924,41128,40980,40966,41241,41158,5,train
40917,41124,40971,40965,41220,41148,5,train
40910,41136,40992,40971,41188,41142,5,train
40909,41115,41025,40964,41105,41144,5,train
40920,41110,41071,40968,41016,41132,5,train
40916,41120,41124,40977,40895,41133,5,train
40912,41129,41124,40967,40740,41128,5,train
40911,41119,41102,40950,40624,41122,5,train
40909,41124,41078,40962,40594,41123,5,train
40917,41124,41050,40971,40674,41136,5,train
40914,41108,41009,40969,40997,41150,5,train
40918,41125,40978,40962,41609,41147,5,train
40920,41133,40955,40961,41876,41162,5,train
40908,41117,40968,40973,41514,41144,5,train
40918,41124,40998,40978,41124,41139,5,train
40915,41117,41015,40962,40924,41149,5,train
40906,41107,41048,40971,40853,41141,5,train
40910,41123,41049,40959,40834,41140,5,train
40910,41115,41051,40978,40878,41138,5,train
40903,41124,41052,40964,40898,41145,5,train
40931,41117,41045,40965,40967,41145,5,train
40913,41125,41053,40972,41024,41144,5,train
40903,41125,41020,40972,41088,41136,5,train
40904,41128,41004,40964,41149,41161,5,train
40920,41119,40996,40976,41199,41142,5,train
40922,41126,40988,40973,41234,41156,5,train
40914,41124,40977,40973,41242,41155,5,train
40916,41114,40970,40970,41262,41142,5,train
40913,41128,40974,40973,41256,41154,5,train
40912,41134,40967,40974,41254,41157,5,train
40913,41128,40987,40981,41248,41157,5,train
40916,41116,40980,40964,41237,41133,5,train
40919,41126,40991,40974,41219,41140,5,train
40913,41133,40990,40977,41194,41162,5,train
40922,41129,40997,40977,41171,41141,5,train
40920,41121,41033,40976,41105,41141,5,train
40921,41126,41075,40965,41019,41139,5,train
40922,41125,41100,40949,40893,41132,5,train
40914,41124,41114,40963,40736,41136,5,train
40919,41127,41124,40962,40529,41129,5,train
40926,41141,41096,40984,40456,41140,5,train
40917,41109,41045,40968,40677,41138,5,train
40915,41137,40977,40971,41151,41140,5,train
40921,41131,40944,40971,41539,41144,5,train
40919,41124,40959,40965,41789,41144,5,train
40933,41135,40977,40973,41559,41148,5,train
40920,41116,41003,40967,41216,41138,5,train
40933,41130,41041,40964,40984,41143,5,train
40920,41127,41054,40966,40904,41140,5,train
40913,41122,41063,40961,40857,41136,5,train
40922,41111,41053,40962,40878,41133,5,train
40912,41125,41044,40960,40923,41138,5,train
40921,41125,41048,40965,40963,41137,5,train
40917,41107,41048,40961,41042,41143,5,train
40921,41109,41021,40966,41104,41136,5,train
40908,41120,40995,40951,41145,41145,5,train
40908,41122,40982,40964,41219,41141,5,train
40920,41133,40974,40979,41240,41145,5,train
40913,41124,40966,40963,41269,41158,5,train
40909,41127,40969,40969,41271,41145,5,train
40910,41125,40966,40974,41289,41152,5,train
40912,41122,40968,40958,41270,41149,5,train
40902,41119,40954,40968,41274,41149,5,train
40923,41129,40972,40967,41257,41145,5,train
40907,41126,40969,40968,41229,41141,5,train
40907,41130,40987,40966,41218,41146,5,train
40911,41128,41011,40962,41193,41144,5,train
40907,41119,41026,40971,41126,41141,5,train
40923,41131,41054,40954,41034,41134,5,train
40917,41129,41075,40974,40922,41126,5,train
40905,41124,41081,40968,40767,41131,5,train
40907,41112,41071,40951,40582,41126,5,train
40918,41126,41083,40962,40407,41137,5,train
40910,41115,41062,40965,40594,41138,5,train
40912,41120,41046,40969,40825,41129,5,train
40908,41126,41021,40956,41393,41144,5,train
40908,41125,40968,40976,41991,41151,5,train
40915,41120,40960,40972,41767,41151,5,train
40916,41132,40984,40966,41301,41156,5,train
40913,41125,41005,40958,41029,41147,5,train
40912,41114,41029,40956,40879,41140,5,train
40914,41124,41062,40969,40824,41145,5,train
40920,41123,41045,40964,40824,41141,5,train
40919,41115,41044,40965,40868,41143,5,train
40911,41111,41064,40963,40938,41136,5,train
40910,41120,41050,40972,41012,41148,5,train
40916,41124,41023,40965,41096,41136,5,train
40919,41126,41004,40966,41175,41143,5,train
40919,41129,40989,40961,41223,41142,5,train
40905,41120,41010,40963,41241,41148,5,train
40921,41126,40983,40958,41283,41148,5,train
40924,41144,40977,40969,41286,41148,5,train
40919,41116,40989,40973,41290,41145,5,train
40919,41126,40973,40963,41284,41149,5,train
40910,41130,40985,40984,41270,41160,5,train
40924,41116,40993,40961,41257,41144,5,train
40912,41117,41002,40962,41225,41140,5,train
40928,41119,40989,40963,41219,41148,5,train
40914,41133,40999,40973,41197,41147,5,train
40910,41112,41029,40954,41128,41155,5,train
40907,41127,41073,40961,41025,41134,5,train
40923,41125,41108,40960,40884,41117,5,train
40916,41121,41114,40961,40695,41136,5,train
40902,41122,41095,40952,40540,41113,5,train
40904,41110,41076,40962,40572,41143,5,train
40928,41129,41067,40963,40785,41131,5,train
40916,41124,41039,40961,41121,41137,5,train
40913,41121,40987,40971,41452,41139,5,train
40910,41122,40951,40968,41728,41136,5,train
40916,41122,40956,40970,41554,41140,5,train
40918,41121,40978,40964,41201,41145,5,train
40932,41115,41013,40973,40976,41144,5,train
40924,41120,41038,40960,40889,41138,5,train
40925,41112,41042,40975,40853,41132,5,train
40917,41115,41036,40981,40859,41137,5,train
40916,41124,41066,40956,40906,41142,5,train
40916,41132,41049,40965,40965,41139,5,train
40917,41110,41020,40960,41030,41138,5,train
40918,41114,41003,40966,41088,41138,5,train
40920,41127,41003,40981,41152,41149,5,train
40908,41127,40996,40977,41205,41154,5,train
40915,41119,40968,40964,41237,41148,5,train
40918,41113,40965,40973,41249,41154,5,train
40906,41113,40968,40978,41266,41148,5,train
40921,41130,40966,40973,41257,41161,5,train
40913,41127,40970,40967,41264,41150,5,train
40917,41125,40974,40963,41256,41152,5,train
40921,41125,40982,40972,41231,41144,5,train
40928,41138,40978,40975,41220,41142,5,train
40920,41132,40979,40978,41198,41141,5,train
40917,41123,40987,40970,41165,41134,5,train
40918,41137,41031,40964,41105,41135,5,train
40918,41124,41059,40968,41008,41148,5,train
40914,41127,41077,40952,40825,41131,5,train
40905,41127,41088,40965,40579,41133,5,train
40908,41116,41076,40958,40378,41127,5,train
40919,41121,41048,40974,40562,41133,5,train
40919,41132,41039,40964,40883,41137,5,train
40926,41123,41046,40975,41262,41129,5,train
40912,41125,41038,40978,41635,41142,5,train
40922,41129,40989,40970,41862,41141,5,train
40918,41121,40984,40965,41516,41142,5,train
40909,41122,40995,40969,41099,41150,5,train
40921,41132,41025,40972,40910,41143,5,train
40916,41126,41029,40967,40857,41130,5,train
40913,41128,41041,40975,40837,41137,5,train
40923,41125,41053,40951,40872,41141,5,train
40917,41123,41041,40973,40926,41137,5,train
40917,41116,41042,40955,40976,41125,5,train
40922,41118,41040,40972,41050,41145,5,train
40921,41117,41024,40973,41115,41142,5,train
40916,41113,41014,40971,41188,41145,5,train
40920,41129,40990,40960,41230,41148,5,train
40923,41116,40990,40963,41269,41151,5,train
40921,41131,40976,40961,41297,41141,5,train
40922,41132,40973,40972,41289,41154,5,train
40913,41129,40955,40971,41301,41150,5,train
40913,41124,40969,40982,41296,41146,5,train
40907,41119,40974,40987,41282,41144,5,train
40915,41118,40990,40970,41250,41150,5,train
40926,41133,40981,40965,41227,41139,5,train
40918,41119,40999,40975,41198,41140,5,train
40917,41112,41010,40971,41179,41144,5,train
40920,41111,41026,40973,41118,41142,5,train
40908,41120,41060,40958,41013,41127,5,train
40925,41125,41097,40959,40895,41124,5,train
40916,41127,41094,40969,40777,41129,5,train
40906,41137,41095,40967,40598,41129,5,train
40916,41114,41097,40975,40539,41127,5,train
40914,41110,41063,40975,40769,41148,5,train
40920,41122,41019,40974,41115,41125,5,train
40924,41129,40990,40964,41496,41140,5,train
40909,41123,40971,40959,41699,41146,5,train
40907,41117,40968,40962,41449,41140,5,train
40908,41137,41013,40963,41121,41160,5,train
40922,41121,41012,40961,40950,41147,5,train
40918,41124,41033,40960,40884,41138,5,train
40905,41117,41033,40971,40856,41144,5,train
40913,41132,41050,40960,40884,41141,5,train
40914,41128,41064,40963,40908,41130,5,train
40917,41122,41074,40964,40967,41138,5,train
40906,41129,41049,40964,41031,41131,5,train
40922,41114,41030,40963,41096,41139,5,train
40908,41116,41012,40961,41148,41141,5,train
40910,41116,40987,40965,41180,41153,5,train
40908,41125,40975,40965,41218,41153,5,train
40918,41122,40964,40971,41222,41150,5,train
40915,41127,40968,40960,41238,41149,5,train
40911,41122,40974,40966,41254,41150,5,train
40915,41124,40973,40974,41237,41153,5,train
40906,41113,40966,40966,41223,41160,5,train
40920,41127,40964,40975,41218,41148,5,train
40916,41128,40975,40966,41201,41138,5,train
40913,41128,40980,40972,41185,41141,5,train
40912,41123,40991,40970,41169,41141,5,train
40916,41129,41026,40972,41105,41142,5,train
40906,41117,41062,40979,41011,41131,5,train
40910,41115,41078,40981,40837,41137,5,train
40907,41132,41082,40973,40696,41124,5,train
40913,41117,41077,40966,40519,41133,5,train
40914,41124,41076,40963,40516,41134,5,train
40915,41137,41076,40966,40718,41142,5,train
40900,41126,41036,40970,41196,41125,5,train
40921,41118,41000,40969,41651,41129,5,train
40921,41121,40948,40968,41861,41161,5,train
40914,41118,40969,40959,41541,41152,5,train
40908,41112,40999,40971,41151,41146,5,train
40914,41135,41028,40967,40958,41145,5,train
40915,41123,41054,40971,40864,41141,5,train
40909,41117,41053,40969,40856,41139,5,train
40904,41109,41042,40957,40888,41132,5,train
40908,41119,41061,40976,40935,41132,5,train
40920,41128,41063,40969,40993,41143,5,train
40920,41117,41047,40971,41059,41124,5,train
40914,41118,41031,40961,41131,41142,5,train
40917,41116,41020,40966,41188,41138,5,train
40913,41131,41008,40972,41243,41144,5,train
40920,41118,40984,40961,41272,41143,5,train
40915,41120,40972,40971,41281,41146,5,train
40909,41124,40979,40972,41283,41160,5,train
40912,41121,40972,40966,41276,41165,5,train
40915,41122,40987,40968,41290,41150,5,train
40919,41125,40993,40960,41261,41146,5,train
40906,41116,40996,40968,41238,41143,5,train
40914,41120,41001,40975,41225,41148,5,train
40928,41127,40997,40962,41209,41141,5,train
40910,41119,40997,40973,41182,41144,5,train
40907,41111,41031,40970,41109,41138,5,train
40922,41104,41057,40966,41031,41136,5,train
40909,41121,41077,40965,40910,41127,5,train
40921,41116,41067,40959,40788,41133,5,train
40918,41123,41067,40947,40556,41130,5,train
40906,41117,41090,40965,40516,41136,5,train
40919,41125,41075,40975,40668,41137,5,train
40913,41129,41022,40973,40853,41136,5,train
40915,41115,40985,40958,41200,41140,5,train
40914,41123,40965,40965,41899,41144,5,train
40910,41119,40980,40954,41783,41144,5,train
40913,41122,41002,40966,41306,41142,5,train
40924,41121,41029,40960,41020,41149,5,train
40913,41127,41043,40969,40896,41143,5,train
40908,41130,41045,40972,40827,41144,5,train
40916,41118,41037,40967,40845,41149,5,train
40928,41115,41041,40974,40887,41140,5,train
40913,41116,41043,40964,40937,41142,5,train
40913,41119,41027,40964,41007,41146,5,train
40920,41133,41024,40961,41094,41138,5,train
40901,41118,41003,40964,41154,41144,5,train
40923,41115,40997,40975,41190,41148,5,train
40910,41116,40996,40971,41243,41146,5,train
40918,41123,40984,40962,41268,41153,5,train
40927,41129,40986,40968,41278,41141,5,train
40917,41135,40984,40963,41277,41153,5,train
40912,41127,40965,40971,41278,41153,5,train
40919,41121,40976,40980,41268,41152,5,train
40908,41130,40986,40974,41255,41144,5,train
40905,41121,40997,40976,41230,41146,5,train
40920,41123,41007,40964,41227,41146,5,train
40918,41119,41009,40968,41181,41140,5,train
40907,41116,41020,40969,41123,41137,5,train
40918,41116,41063,40968,41032,41128,5,train
